CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,NumOfProducts,HasCreditCard,IsActiveMember,ContractType,PaymentMethod,SupportCalls,Churn
7683,59,Female,12,37.94,7805.89,3,1,0,Month-to-Month,Mailed Check,8,1
7684,68,Male,16,43.66,2840.72,1,0,0,Two Year,Electronic Check,9,1
7685,68,Male,48,59.47,3409.42,4,0,0,Month-to-Month,Mailed Check,5,0
7686,23,Male,1,51.46,150.57,4,0,0,Month-to-Month,Credit Card,5,1
7687,37,Male,65,52.17,5783.38,2,0,1,One Year,Bank Transfer,5,0
7688,41,Female,22,36.93,3367.05,4,1,1,Month-to-Month,Mailed Check,5,0
7689,44,Female,15,49.39,914.81,4,0,0,Two Year,Mailed Check,7,0
7690,55,Male,67,21.97,7751.6,4,0,0,One Year,Credit Card,3,0
7691,25,Female,14,67.29,6241.72,3,0,0,One Year,Bank Transfer,0,0
7692,18,Female,19,96.86,5836.59,2,0,1,One Year,Bank Transfer,2,0
7693,66,Male,40,106.22,7667.19,2,1,0,Month-to-Month,Electronic Check,7,1
7694,66,Male,4,102.04,3319.09,1,0,1,Month-to-Month,Bank Transfer,0,1
7695,41,Female,33,61.65,5776.41,3,0,0,Two Year,Bank Transfer,4,0
7696,64,Male,43,93.04,1729.04,4,1,0,Two Year,Bank Transfer,1,0
7697,24,Male,37,48.79,5607.25,3,0,1,Two Year,Bank Transfer,9,0
7698,36,Female,66,25.56,211.22,4,0,1,Two Year,Bank Transfer,3,0
7699,39,Female,27,87.6,1097.81,4,0,1,Two Year,Electronic Check,2,0
7700,52,Male,45,84.88,3459.55,1,0,1,One Year,Bank Transfer,0,0
7701,47,Female,50,100.16,195.53,1,1,0,Month-to-Month,Mailed Check,4,0
7702,46,Male,63,81.61,3749.53,1,1,1,One Year,Mailed Check,8,1
7703,39,Male,6,35.69,4230.05,4,0,0,Month-to-Month,Bank Transfer,2,1
7704,28,Female,67,105.32,5010.69,4,0,0,One Year,Mailed Check,0,0
7705,37,Female,67,82.73,893.05,3,1,1,Month-to-Month,Electronic Check,0,0
7706,46,Male,59,100.76,1529.99,2,0,0,Two Year,Mailed Check,0,0
7707,68,Male,13,97.41,4944.94,4,0,0,One Year,Electronic Check,3,0
7708,58,Male,21,49.79,5299.68,3,0,0,Two Year,Electronic Check,4,0
7709,59,Female,64,27.46,304.61,3,1,1,One Year,Credit Card,7,0
7710,51,Male,37,37.65,4368.9,4,1,1,One Year,Mailed Check,9,1
7711,18,Female,48,29.29,6301.36,4,1,1,One Year,Mailed Check,6,0
7712,48,Male,56,44.34,645.9,1,1,0,Two Year,Bank Transfer,9,0
7713,47,Female,44,65.95,3364.07,1,1,0,Two Year,Bank Transfer,3,0
7714,65,Male,13,110.68,2679.44,1,1,1,One Year,Credit Card,1,0
7715,35,Female,4,107.2,7317.96,3,0,1,One Year,Bank Transfer,1,0
7716,34,Male,33,91.86,1567.84,1,0,1,One Year,Mailed Check,1,1
7717,55,Male,37,22.41,2615.05,4,1,1,One Year,Electronic Check,0,0
7718,31,Male,53,54.14,7197.71,1,1,0,Two Year,Credit Card,5,0
7719,40,Male,24,88.23,2712.16,4,0,0,Month-to-Month,Electronic Check,3,1
7720,42,Female,51,32.9,4297.64,4,1,0,Month-to-Month,Bank Transfer,2,1
7721,32,Female,41,100.11,360.98,2,1,0,One Year,Electronic Check,0,0
7722,63,Female,29,111.46,7880.73,2,1,1,One Year,Credit Card,6,0
7723,39,Female,59,55.41,6617.08,1,0,1,Month-to-Month,Mailed Check,8,0
7724,20,Female,40,90.58,5111.77,4,1,0,Month-to-Month,Mailed Check,3,1
7725,36,Male,51,34.82,579.97,2,0,1,One Year,Credit Card,0,0
7726,61,Female,50,89.08,691.47,3,0,0,One Year,Electronic Check,2,0
7727,51,Female,36,22.15,4405.29,2,0,1,Month-to-Month,Credit Card,8,0
7728,52,Female,60,35.08,2352.01,1,0,1,Two Year,Mailed Check,0,0
7729,67,Female,18,90.99,5020.04,3,0,0,One Year,Electronic Check,0,0
7730,18,Male,20,91.19,4825.72,3,0,0,Month-to-Month,Bank Transfer,4,1
7731,69,Male,5,84.12,6725.35,4,1,0,Two Year,Mailed Check,4,0
7732,38,Male,18,67.74,2322.88,4,1,0,Month-to-Month,Credit Card,7,0
7733,46,Male,40,87.49,4665.12,4,0,0,One Year,Mailed Check,0,0
7734,23,Female,1,97.38,6241.17,4,1,1,Month-to-Month,Bank Transfer,7,0
7735,54,Female,19,116.65,3977.11,2,1,1,One Year,Electronic Check,1,0
7736,18,Male,26,108.86,6662.08,1,1,1,Two Year,Credit Card,0,1
7737,68,Male,29,99.45,1137.08,1,1,0,Two Year,Mailed Check,7,0
7738,18,Female,59,89.48,5897.79,4,1,0,One Year,Mailed Check,9,0
7739,44,Female,63,77.42,7549.56,2,1,0,One Year,Credit Card,1,0
7740,38,Male,62,32.06,2721.88,2,1,1,One Year,Electronic Check,4,0
7741,33,Male,48,36.56,2994.06,2,0,1,Two Year,Bank Transfer,9,0
7742,61,Male,62,102.03,760.04,1,1,1,Month-to-Month,Credit Card,5,0
7743,57,Male,18,100.33,5167.79,4,1,1,One Year,Mailed Check,2,0
7744,43,Female,66,81.45,4464.36,2,0,1,Two Year,Bank Transfer,8,0
7745,33,Female,27,63.88,418.73,2,0,0,Two Year,Electronic Check,8,1
7746,45,Female,6,22.6,6042.48,4,0,1,Month-to-Month,Credit Card,7,1
7747,18,Male,70,52.72,6651.35,2,1,0,One Year,Electronic Check,6,0
7748,53,Female,59,62.06,7266.24,1,0,0,Month-to-Month,Bank Transfer,4,0
7749,27,Female,6,68.58,4411.3,3,0,1,One Year,Electronic Check,9,0
7750,60,Male,31,112.93,3675.38,1,0,1,One Year,Bank Transfer,1,0
7751,34,Male,56,30.87,7021.48,4,0,1,One Year,Mailed Check,2,0
7752,40,Male,54,71.89,3249.7,4,1,1,Month-to-Month,Bank Transfer,4,0
7753,24,Male,41,56.79,5278.0,1,1,0,Two Year,Credit Card,7,0
7754,61,Male,18,119.01,4961.36,3,1,0,Two Year,Bank Transfer,0,0
7755,24,Male,23,106.19,3040.07,4,0,0,Two Year,Bank Transfer,0,1
7756,61,Female,36,63.88,786.43,4,1,1,Two Year,Mailed Check,6,0
7757,32,Female,25,119.97,269.18,1,1,0,One Year,Electronic Check,0,1
7758,51,Female,7,71.41,3483.08,3,1,0,Month-to-Month,Mailed Check,2,0
7759,63,Female,20,36.71,3901.49,3,1,0,One Year,Credit Card,7,0
7760,62,Female,5,75.59,6599.16,3,1,0,One Year,Bank Transfer,8,1
7761,21,Female,18,42.62,3373.85,4,1,0,Month-to-Month,Mailed Check,4,0
7762,31,Male,33,83.63,2321.16,3,1,0,One Year,Credit Card,5,0
7763,31,Male,35,113.74,3750.56,1,0,0,Month-to-Month,Electronic Check,7,1
7764,33,Male,65,98.62,1980.12,4,0,0,One Year,Mailed Check,2,1
7765,24,Female,63,47.32,821.75,3,1,1,Two Year,Bank Transfer,0,0
7766,49,Female,71,49.69,993.04,2,1,0,One Year,Mailed Check,8,0
7767,36,Male,41,26.93,2621.32,3,0,1,One Year,Mailed Check,1,0
7768,19,Male,50,48.59,200.14,3,1,1,One Year,Bank Transfer,8,1
7769,27,Male,30,29.26,1839.61,4,1,0,One Year,Credit Card,1,0
7770,67,Male,38,69.94,6321.43,1,1,0,One Year,Bank Transfer,7,1
7771,34,Male,35,90.83,1953.48,2,0,0,Month-to-Month,Electronic Check,2,1
7772,54,Female,66,95.12,974.76,4,0,1,Two Year,Mailed Check,8,0
7773,29,Female,46,25.95,7597.74,3,0,0,Two Year,Credit Card,9,1
7774,23,Female,8,54.0,5017.51,4,1,0,Month-to-Month,Electronic Check,3,0
7775,39,Male,68,48.82,574.21,4,0,1,Month-to-Month,Bank Transfer,7,1
7776,49,Female,37,30.43,591.73,2,1,0,One Year,Credit Card,3,1
7777,58,Male,13,56.25,4935.76,3,0,0,One Year,Credit Card,2,0
7778,37,Female,45,49.93,4367.02,4,0,1,One Year,Bank Transfer,0,0
7779,18,Male,29,83.45,640.16,1,0,1,Month-to-Month,Credit Card,3,0
7780,64,Male,41,108.33,1872.09,2,0,0,One Year,Electronic Check,1,0
7781,23,Female,56,65.48,7439.44,4,0,0,Month-to-Month,Credit Card,8,0
7782,36,Female,16,94.67,4618.89,2,1,0,One Year,Electronic Check,1,0
7783,35,Female,12,34.6,3578.57,4,1,1,Month-to-Month,Credit Card,7,0
7784,23,Female,66,109.5,2076.23,4,1,1,Two Year,Mailed Check,9,0
7785,62,Female,62,35.26,1156.21,4,1,1,Month-to-Month,Credit Card,9,0
7786,50,Male,19,39.21,3280.79,1,1,0,One Year,Electronic Check,6,0
7787,40,Female,30,30.65,7386.7,1,0,1,Month-to-Month,Mailed Check,5,0
7788,40,Female,16,50.97,484.82,1,0,0,One Year,Bank Transfer,3,1
7789,43,Male,13,75.24,7928.73,4,1,1,One Year,Bank Transfer,2,0
7790,30,Female,69,118.8,1741.72,1,1,0,One Year,Credit Card,9,0
7791,24,Male,23,99.34,3329.26,2,1,1,One Year,Mailed Check,4,0
7792,32,Female,62,58.04,455.91,1,1,0,One Year,Credit Card,1,0
7793,61,Female,31,77.58,4719.78,2,0,1,Two Year,Credit Card,1,0
7794,44,Male,53,82.33,3920.09,3,0,0,Two Year,Mailed Check,7,1
7795,43,Female,17,102.27,5366.99,3,1,1,One Year,Bank Transfer,2,0
7796,50,Female,49,93.65,4387.16,1,1,0,Month-to-Month,Mailed Check,6,1
7797,32,Female,49,76.93,3245.6,1,0,1,Month-to-Month,Electronic Check,5,1
7798,53,Female,67,86.92,5928.28,2,0,1,Two Year,Mailed Check,7,0
7799,62,Male,26,94.59,297.67,4,1,0,Two Year,Bank Transfer,2,0
7800,44,Male,13,33.31,4374.13,2,0,0,One Year,Mailed Check,0,0
7801,22,Female,38,40.05,999.62,3,1,1,Month-to-Month,Electronic Check,5,1
7802,19,Female,22,88.86,3544.47,4,0,1,Month-to-Month,Mailed Check,5,0
7803,50,Male,29,105.04,6349.89,2,1,0,One Year,Credit Card,7,1
7804,33,Male,45,60.93,1225.44,1,0,1,Month-to-Month,Mailed Check,9,0
7805,40,Female,46,117.99,7492.9,3,1,1,Two Year,Mailed Check,2,0
7806,55,Male,39,41.61,7119.19,3,0,0,One Year,Bank Transfer,8,1
7807,33,Male,69,61.67,3377.75,1,1,1,Month-to-Month,Credit Card,5,0
7808,31,Male,68,57.85,147.2,2,0,0,Month-to-Month,Credit Card,0,0
7809,46,Male,39,113.03,6338.98,1,0,0,Two Year,Credit Card,2,0
7810,43,Female,20,48.54,7059.08,2,1,0,One Year,Mailed Check,3,0
7811,52,Male,68,67.08,1480.43,3,1,1,Two Year,Electronic Check,2,0
7812,32,Female,35,38.72,7337.92,1,1,1,Month-to-Month,Bank Transfer,5,0
7813,20,Female,8,72.13,7321.37,3,0,1,One Year,Mailed Check,6,1
7814,40,Male,52,105.74,3823.2,3,0,1,Two Year,Bank Transfer,1,0
7815,46,Female,40,50.4,6404.48,4,1,0,Two Year,Mailed Check,5,0
7816,51,Female,36,101.08,3615.09,1,1,0,One Year,Credit Card,3,0
7817,50,Male,6,111.13,4555.97,3,1,1,Month-to-Month,Bank Transfer,0,1
7818,58,Male,70,27.3,2626.73,2,0,0,One Year,Credit Card,1,0
7819,58,Male,16,95.64,1359.81,1,1,1,Two Year,Mailed Check,4,1
7820,40,Female,46,45.53,5997.64,2,1,1,Two Year,Electronic Check,8,0
7821,24,Female,59,37.53,111.0,2,0,0,One Year,Bank Transfer,4,0
7822,20,Female,38,80.11,4678.47,2,1,1,One Year,Credit Card,7,1
7823,49,Female,18,90.56,6931.02,1,0,0,One Year,Mailed Check,9,1
7824,48,Male,12,59.48,1848.09,2,0,0,One Year,Credit Card,1,0
7825,35,Female,54,23.92,2729.91,1,0,1,Two Year,Mailed Check,4,0
7826,60,Male,47,110.87,4741.14,4,1,0,One Year,Credit Card,0,0
7827,24,Male,1,93.07,2050.27,2,0,0,One Year,Credit Card,1,1
7828,58,Male,15,47.17,6795.15,1,0,1,Two Year,Mailed Check,2,0
7829,18,Male,21,69.69,2996.17,2,1,0,Two Year,Credit Card,7,0
7830,31,Female,1,22.78,4694.75,3,0,1,Two Year,Bank Transfer,9,0
7831,69,Male,67,53.93,1886.36,2,0,0,One Year,Bank Transfer,2,0
7832,49,Female,12,72.25,426.95,3,1,0,One Year,Mailed Check,3,0
7833,23,Male,28,71.72,1472.23,3,0,1,Month-to-Month,Mailed Check,3,0
7834,56,Male,39,40.82,464.97,2,1,1,One Year,Credit Card,8,0
7835,27,Male,37,97.67,3801.97,2,0,0,Month-to-Month,Mailed Check,3,0
7836,24,Female,60,49.89,4734.44,3,0,1,One Year,Credit Card,8,0
7837,43,Male,31,78.04,452.93,4,1,0,Two Year,Bank Transfer,7,0
7838,51,Male,58,47.15,814.81,1,0,0,Month-to-Month,Electronic Check,3,1
7839,47,Male,11,62.52,3935.65,2,1,1,Month-to-Month,Electronic Check,2,0
7840,53,Male,29,40.75,6413.52,3,1,0,Two Year,Mailed Check,1,0
7841,38,Female,13,83.3,5061.27,1,0,0,Month-to-Month,Bank Transfer,7,0
7842,34,Female,51,62.56,927.21,2,1,1,One Year,Mailed Check,7,1
7843,50,Male,54,21.61,7111.58,1,0,1,Month-to-Month,Mailed Check,0,0
7844,27,Male,19,22.82,7347.86,3,0,1,Two Year,Bank Transfer,6,0
7845,68,Female,58,67.11,2667.16,2,1,1,One Year,Electronic Check,7,1
7846,64,Female,36,38.32,4966.54,4,0,0,Month-to-Month,Credit Card,6,1
7847,59,Female,28,78.5,3989.38,1,0,0,One Year,Bank Transfer,2,0
7848,68,Male,68,60.82,7541.99,2,0,0,Month-to-Month,Mailed Check,3,1
7849,29,Female,3,85.44,4119.11,1,0,0,Two Year,Electronic Check,4,1
7850,33,Male,41,115.24,7683.73,1,0,0,Month-to-Month,Bank Transfer,0,1
7851,58,Female,35,72.87,1674.81,2,0,0,Two Year,Credit Card,9,0
7852,49,Female,50,98.74,2829.74,2,0,1,One Year,Credit Card,2,0
7853,32,Male,30,95.3,6272.63,2,1,1,One Year,Electronic Check,5,0
7854,44,Female,70,112.18,6290.52,3,0,0,One Year,Credit Card,2,1
7855,45,Male,54,41.4,5884.25,2,1,0,Month-to-Month,Bank Transfer,4,1
7856,34,Female,71,102.73,6890.93,1,1,0,Two Year,Bank Transfer,3,0
7857,63,Male,51,110.55,5650.11,2,1,1,Month-to-Month,Electronic Check,1,1
7858,67,Female,28,59.28,5125.07,3,0,0,Two Year,Electronic Check,3,0
7859,19,Female,64,51.38,3725.51,3,1,1,Two Year,Credit Card,3,0
7860,53,Male,21,115.2,3789.99,2,0,0,One Year,Mailed Check,2,0
7861,67,Male,27,82.76,3308.68,1,1,1,Two Year,Mailed Check,7,1
7862,24,Male,27,58.07,4999.67,3,1,0,Month-to-Month,Electronic Check,5,1
7863,30,Male,50,99.18,3312.65,1,0,1,One Year,Mailed Check,0,0
7864,32,Female,29,50.45,1265.21,4,1,1,Two Year,Mailed Check,8,1
7865,42,Female,39,37.64,941.58,3,1,1,Month-to-Month,Bank Transfer,2,0
7866,40,Female,57,74.4,7403.33,4,0,0,Month-to-Month,Mailed Check,3,0
7867,39,Female,37,76.62,295.44,3,0,0,One Year,Bank Transfer,9,1
7868,43,Female,64,102.57,933.19,1,0,1,Two Year,Mailed Check,9,0
7869,50,Female,48,65.7,3617.91,4,0,0,Two Year,Electronic Check,6,0
7870,28,Male,22,101.46,2177.12,1,1,1,One Year,Bank Transfer,4,1
7871,27,Female,30,51.13,3306.21,3,0,1,One Year,Mailed Check,3,0
7872,42,Female,28,77.54,1027.83,1,0,1,One Year,Credit Card,1,0
7873,54,Male,23,40.85,1134.16,4,1,1,One Year,Credit Card,4,0
7874,65,Female,4,58.54,6425.2,2,1,0,Month-to-Month,Credit Card,7,1
7875,60,Female,3,105.75,6096.96,2,1,0,One Year,Electronic Check,1,0
7876,55,Female,61,41.6,923.6,3,0,1,Two Year,Bank Transfer,0,0
7877,58,Male,4,101.02,5375.54,2,0,1,Two Year,Mailed Check,5,1
7878,62,Male,65,48.29,4913.56,3,1,1,Two Year,Electronic Check,0,0
7879,41,Female,12,23.45,5735.57,1,1,0,Month-to-Month,Credit Card,8,1
7880,57,Male,13,30.99,3848.15,1,0,1,Two Year,Bank Transfer,7,1
7881,63,Female,34,94.59,2232.9,4,0,0,Month-to-Month,Mailed Check,3,0
7882,50,Female,59,46.21,5343.07,4,0,1,Two Year,Mailed Check,6,0
7883,34,Female,31,85.41,3033.72,2,1,0,One Year,Bank Transfer,9,1
7884,41,Male,71,89.92,1829.73,1,1,1,Month-to-Month,Electronic Check,3,0
7885,54,Female,13,54.51,3328.17,4,1,1,Month-to-Month,Bank Transfer,5,0
7886,19,Female,54,67.49,6129.83,2,0,0,Month-to-Month,Electronic Check,9,0
7887,49,Female,2,60.38,3858.77,3,0,0,Two Year,Credit Card,6,0
7888,41,Female,33,114.73,2468.93,4,1,1,One Year,Credit Card,8,0
7889,26,Female,50,51.99,6671.76,4,1,1,Two Year,Electronic Check,1,0
7890,21,Male,7,38.33,7064.99,2,0,1,Month-to-Month,Bank Transfer,9,1
7891,34,Female,18,56.56,3522.68,4,1,1,One Year,Electronic Check,7,0
7892,34,Male,51,86.95,3060.04,2,0,1,Month-to-Month,Credit Card,8,1
7893,67,Female,8,89.74,4940.32,4,0,0,Month-to-Month,Mailed Check,3,1
7894,65,Male,55,112.41,558.0,1,0,1,Two Year,Bank Transfer,7,0
7895,47,Female,43,108.18,5561.45,1,0,0,Two Year,Credit Card,9,1
7896,57,Female,59,48.83,6280.07,1,1,0,One Year,Electronic Check,4,0
7897,28,Male,30,65.52,3239.79,4,0,0,Two Year,Credit Card,8,0
7898,38,Male,59,94.73,1479.47,2,1,0,Two Year,Mailed Check,1,0
7899,38,Female,9,111.65,327.67,1,1,1,Two Year,Electronic Check,0,0
7900,35,Male,68,53.72,5134.24,3,0,1,Month-to-Month,Bank Transfer,9,0
7901,46,Male,39,64.44,2225.05,4,1,1,Month-to-Month,Mailed Check,5,0
7902,41,Female,11,109.95,3764.73,2,1,0,Two Year,Electronic Check,3,0
7903,27,Female,2,55.85,3152.21,4,1,1,Month-to-Month,Credit Card,5,0
7904,62,Female,23,68.05,1481.59,2,1,0,Two Year,Credit Card,6,0
7905,34,Female,63,110.45,4116.11,2,1,1,One Year,Bank Transfer,8,1
7906,35,Female,22,100.22,3730.79,4,0,1,Two Year,Electronic Check,0,0
7907,59,Male,61,44.34,5030.77,3,1,1,One Year,Credit Card,2,0
7908,65,Female,26,52.48,2089.89,3,0,1,Two Year,Bank Transfer,1,0
7909,37,Male,12,55.3,1795.65,4,1,0,One Year,Mailed Check,4,0
7910,54,Female,32,111.27,6533.33,1,0,0,Month-to-Month,Bank Transfer,9,1
7911,62,Female,9,119.89,5647.32,1,1,1,Two Year,Mailed Check,7,1
7912,35,Male,69,97.4,6200.43,2,1,1,One Year,Electronic Check,4,0
7913,34,Female,71,68.43,1073.99,1,1,0,One Year,Credit Card,7,1
7914,26,Male,33,21.02,1869.91,4,0,0,Month-to-Month,Electronic Check,2,0
7915,31,Male,24,89.75,4646.7,4,0,0,One Year,Mailed Check,9,1
7916,66,Male,69,58.94,6871.89,3,1,0,Two Year,Electronic Check,0,0
7917,46,Female,38,83.3,7147.71,1,0,0,One Year,Mailed Check,3,0
7918,48,Female,11,80.67,6672.09,1,0,0,One Year,Electronic Check,2,0
7919,21,Female,32,68.08,442.84,2,1,1,One Year,Credit Card,7,0
7920,35,Female,64,114.44,6584.95,4,0,0,Month-to-Month,Electronic Check,7,1
7921,37,Female,20,22.31,7202.82,4,1,0,Month-to-Month,Bank Transfer,7,1
7922,64,Female,34,91.21,548.32,4,0,0,Month-to-Month,Credit Card,2,0
7923,60,Male,42,60.98,3388.62,3,0,1,One Year,Bank Transfer,7,0
7924,61,Female,8,91.38,4339.22,3,0,1,Month-to-Month,Bank Transfer,5,1
7925,26,Female,66,87.52,1938.73,3,0,1,Month-to-Month,Credit Card,7,0
7926,30,Female,21,21.02,4181.82,4,1,1,Two Year,Mailed Check,8,0
7927,32,Female,70,48.53,7099.05,4,0,0,One Year,Bank Transfer,0,0
7928,44,Male,5,38.91,6948.85,1,0,0,Month-to-Month,Bank Transfer,0,1
7929,32,Male,67,36.7,7524.71,4,1,0,Two Year,Bank Transfer,3,1
7930,45,Male,43,92.85,3924.47,4,1,0,Two Year,Electronic Check,0,0
7931,54,Male,16,43.96,3343.48,3,1,1,One Year,Mailed Check,8,0
7932,36,Male,35,67.47,5359.72,1,1,1,One Year,Bank Transfer,8,0
7933,43,Female,43,44.7,3392.41,4,0,0,Two Year,Credit Card,6,0
7934,69,Male,39,78.02,431.36,2,0,1,One Year,Bank Transfer,1,0
7935,43,Male,10,92.06,5787.38,3,0,1,Two Year,Bank Transfer,3,0
7936,42,Female,20,53.11,2319.77,2,1,0,Month-to-Month,Electronic Check,3,1
7937,43,Female,1,80.3,487.77,1,1,1,One Year,Mailed Check,9,1
7938,43,Male,6,102.49,262.91,3,0,0,Month-to-Month,Bank Transfer,4,1
7939,63,Female,53,29.42,7457.75,1,1,1,One Year,Bank Transfer,4,0
7940,45,Female,46,91.07,2091.4,4,1,0,Two Year,Bank Transfer,7,1
7941,66,Male,66,52.31,3638.4,3,0,0,Month-to-Month,Electronic Check,2,0
7942,35,Female,38,32.26,7609.55,1,0,0,Two Year,Electronic Check,6,0
7943,49,Male,33,74.57,3793.38,1,1,0,Two Year,Credit Card,0,0
7944,20,Male,67,42.63,721.01,1,1,0,Two Year,Bank Transfer,0,0
7945,19,Female,35,102.14,4460.29,2,0,1,One Year,Electronic Check,2,0
7946,50,Male,45,24.29,796.77,3,0,0,One Year,Credit Card,0,0
7947,59,Male,22,29.87,851.19,1,1,0,Two Year,Credit Card,0,0
7948,36,Female,68,72.1,6826.67,3,0,1,Two Year,Mailed Check,2,0
7949,34,Female,17,78.89,2386.43,4,0,1,One Year,Credit Card,8,1
7950,61,Female,5,92.99,5461.49,4,1,1,Month-to-Month,Bank Transfer,4,1
7951,50,Female,57,45.93,4120.5,1,1,1,One Year,Mailed Check,3,0
7952,29,Male,40,104.18,1856.38,3,1,0,One Year,Mailed Check,6,0
7953,66,Female,30,115.31,4190.78,1,0,0,One Year,Mailed Check,1,0
7954,20,Female,42,69.9,645.05,1,1,1,Month-to-Month,Electronic Check,5,0
7955,60,Male,7,96.05,2842.98,2,1,1,One Year,Electronic Check,9,0
7956,66,Male,71,72.48,4230.41,3,1,1,One Year,Mailed Check,0,0
7957,43,Male,19,26.95,1904.32,2,1,0,Month-to-Month,Electronic Check,3,0
7958,52,Male,41,52.61,5315.49,1,1,0,One Year,Electronic Check,5,1
7959,25,Female,34,28.75,509.31,2,0,1,Two Year,Bank Transfer,9,0
7960,69,Female,22,118.89,3930.0,2,1,1,Month-to-Month,Credit Card,3,1
7961,53,Male,52,42.9,5748.47,2,1,0,One Year,Bank Transfer,6,0
7962,24,Male,6,83.59,3496.57,4,0,0,Two Year,Bank Transfer,2,0
7963,63,Male,25,48.43,7009.23,4,1,1,Two Year,Bank Transfer,2,0
7964,63,Male,66,85.32,5094.32,2,0,0,Month-to-Month,Mailed Check,9,0
7965,53,Female,10,41.04,7672.09,3,0,1,Month-to-Month,Electronic Check,7,0
7966,33,Male,26,98.53,2344.56,4,1,1,One Year,Mailed Check,1,0
7967,41,Female,5,31.08,7516.44,2,1,1,Month-to-Month,Bank Transfer,0,1
7968,18,Male,68,109.52,4893.9,1,0,0,One Year,Credit Card,4,0
7969,66,Female,71,104.04,5986.91,4,1,0,Two Year,Bank Transfer,6,0
7970,42,Female,50,87.88,7227.07,1,1,0,Two Year,Electronic Check,3,0
7971,27,Female,17,26.74,4454.46,2,1,1,One Year,Credit Card,7,0
7972,33,Female,11,40.86,6911.23,2,1,1,Month-to-Month,Credit Card,0,1
7973,33,Male,53,105.94,4379.41,2,1,1,One Year,Electronic Check,4,1
7974,25,Female,50,32.2,4833.67,1,0,1,One Year,Electronic Check,1,0
7975,46,Male,8,35.59,3616.28,4,0,1,Month-to-Month,Bank Transfer,2,0
7976,56,Female,62,74.4,1250.54,2,0,1,One Year,Electronic Check,5,0
7977,45,Female,29,47.42,4472.68,3,0,1,Month-to-Month,Credit Card,1,0
7978,23,Male,44,42.21,7821.84,2,0,1,Month-to-Month,Electronic Check,7,1
7979,33,Male,45,77.58,6318.77,4,0,0,Two Year,Bank Transfer,3,0
7980,37,Female,29,57.26,6005.24,4,1,1,Two Year,Mailed Check,9,1
7981,33,Female,59,34.06,5182.14,3,1,1,Month-to-Month,Mailed Check,6,0
7982,24,Male,15,73.49,2848.48,2,0,1,Month-to-Month,Bank Transfer,4,0
7983,58,Female,70,58.7,1439.96,4,0,0,Month-to-Month,Credit Card,6,1
7984,31,Male,44,93.45,1873.96,4,1,0,Month-to-Month,Mailed Check,6,1
7985,60,Male,36,30.28,149.94,4,1,1,One Year,Bank Transfer,9,0
7986,43,Male,57,82.06,5420.5,1,1,0,Month-to-Month,Mailed Check,1,1
7987,43,Female,64,63.65,6513.83,4,0,1,Two Year,Credit Card,5,0
7988,31,Female,38,60.61,2224.4,4,0,0,Month-to-Month,Credit Card,7,1
7989,24,Male,17,43.23,825.62,1,1,0,Two Year,Credit Card,7,0
7990,50,Male,27,23.04,2752.24,2,0,1,Month-to-Month,Electronic Check,8,1
7991,43,Male,17,104.77,2407.2,3,0,0,One Year,Credit Card,4,0
7992,62,Male,63,52.64,3661.92,1,1,1,One Year,Credit Card,9,0
7993,37,Female,11,88.11,2186.41,1,1,1,Month-to-Month,Credit Card,2,1
7994,20,Male,64,114.76,2783.89,1,1,0,Two Year,Mailed Check,4,0
7995,69,Female,39,76.5,7269.68,4,0,0,One Year,Bank Transfer,5,0
7996,21,Male,2,59.71,2745.2,2,1,1,Two Year,Bank Transfer,8,1
7997,43,Female,66,46.83,6305.59,2,0,1,Two Year,Credit Card,8,0
7998,28,Female,54,113.4,5044.09,2,1,1,One Year,Mailed Check,3,0
7999,19,Female,29,88.21,2766.55,3,1,1,Month-to-Month,Bank Transfer,9,1
8000,31,Female,45,86.53,6560.53,2,1,0,Two Year,Mailed Check,4,0
8001,61,Female,31,62.62,4801.1,3,1,0,Two Year,Bank Transfer,7,0
8002,47,Male,49,104.5,168.09,4,0,1,Month-to-Month,Electronic Check,8,0
8003,66,Male,9,91.37,642.95,2,1,1,Month-to-Month,Credit Card,0,1
8004,29,Female,27,48.32,6045.85,3,1,1,One Year,Mailed Check,2,0
8005,43,Male,56,79.96,3627.57,4,1,1,One Year,Mailed Check,3,0
8006,61,Male,45,63.02,3303.51,4,0,1,Month-to-Month,Electronic Check,8,0
8007,50,Male,43,20.66,1252.03,3,1,1,Month-to-Month,Bank Transfer,0,0
8008,30,Male,22,100.76,1342.82,4,0,1,Two Year,Mailed Check,9,1
8009,31,Male,33,32.28,6402.24,4,1,0,Month-to-Month,Credit Card,7,1
8010,41,Male,27,71.0,6649.24,2,0,0,Two Year,Electronic Check,1,0
8011,51,Male,40,53.62,4524.02,3,0,1,One Year,Credit Card,0,0
8012,61,Female,26,54.21,2431.51,4,0,0,One Year,Bank Transfer,9,0
8013,43,Male,45,67.74,7468.34,1,0,1,Two Year,Credit Card,6,0
8014,38,Male,45,119.7,5029.3,1,0,0,One Year,Electronic Check,3,0
8015,45,Male,26,60.84,6393.47,4,0,1,Two Year,Electronic Check,1,0
8016,65,Female,70,38.23,125.94,2,1,1,Two Year,Mailed Check,3,0
8017,53,Female,67,81.36,3657.52,1,0,1,Two Year,Credit Card,9,0
8018,57,Male,6,43.63,6980.5,2,0,0,Month-to-Month,Credit Card,1,1
